Date,0
2012-03-26,0.033011335976321
2012-03-27,0.05459676654197156
2012-03-28,0.040647289588043686
2012-03-29,0.05537268015579317
2012-03-30,0.16992042434015797
2012-04-02,0.17649915379635403
2012-04-03,0.13551289305205352
2012-04-04,0.09598991154283953
2012-04-05,0.11361594215827062
2012-04-09,0.09230639429356412
2012-04-10,0.04953857598186885
2012-04-11,0.0408064434232881
2012-04-12,0.039605999831156036
2012-04-13,0.16186115418732552
2012-04-16,0.27848636390266085
2012-04-17,0.28144512888557804
2012-04-18,0.24432852116699752
2012-04-19,0.26493052973568193
2012-04-20,0.23194105446748461
2012-04-23,0.18836041347638544
2012-04-24,0.15696538475674046
2012-04-25,0.15650081736170207
2012-04-26,0.1448180750772293
2012-04-27,0.13446465638211771
2012-04-30,0.2050011330585493
2012-05-01,0.19549398770229048
2012-05-02,0.18454557699373694
2012-05-03,0.15490257654435774
2012-05-04,0.10399581570060727
2012-05-07,0.09626783722527382
2012-05-08,0.09975020362021007
2012-05-09,0.10493498433048787
2012-05-10,0.08849307697365172
2012-05-11,0.08093652311812678
2012-05-14,0.044021799421385295
2012-05-15,0.010381834771555062
2012-05-16,0.0005848339493986583
2012-05-17,0.04077459219429658
2012-05-18,0.1389539788241539
2012-05-21,0.13559299859872637
2012-05-22,0.21996961516829253
2012-05-23,0.1306094041015675
2012-05-24,0.13801685820501236
2012-05-25,0.13265158290921514
2012-05-29,0.09675400593803093
2012-05-30,0.10301726565284712
2012-05-31,0.10897651002287473
2012-06-01,0.08524597820197059
2012-06-04,0.16008841494899606
2012-06-05,0.19483265858691515
2012-06-06,0.20256066372058137
2012-06-07,0.19813781297778277
2012-06-08,0.18166144998265826
2012-06-11,0.1683847354819192
2012-06-12,0.16196253540569103
2012-06-13,0.15462064532573455
2012-06-14,0.15639702706368913
2012-06-15,0.14244542583766687
2012-06-18,0.15763456136395096
2012-06-19,0.10904901805203485
2012-06-20,0.113359524158508
2012-06-21,0.09200590611342928
2012-06-22,0.09015246182980938
2012-06-25,0.07987980009801549
2012-06-26,0.08201044743737751
2012-06-27,0.08285160427772685
2012-06-28,0.054195364903104164
2012-06-29,0.03152064691279405
2012-07-02,-0.03823570494397419
2012-07-03,-0.051563976171120386
2012-07-05,-0.08318193272331352
2012-07-06,-0.06320527500134773
2012-07-09,-0.0803631079615446
2012-07-10,-0.10363219828981045
2012-07-11,-0.08304920304462778
2012-07-12,-0.12038946522343219
2012-07-13,-0.12443458309197762
2012-07-16,-0.12218679897644813
2012-07-17,-0.12272131845445507
2012-07-18,-0.14545351202183238
2012-07-19,-0.1221342238038503
2012-07-20,-0.15985915375376444
2012-07-23,-0.1768380225937716
2012-07-24,-0.1599318391591761
2012-07-25,-0.18213008123114585
2012-07-26,-0.18991688373868218
2012-07-27,-0.17585514135026825
2012-07-30,-0.14708950626830425
2012-07-31,-0.1707208531522796
2012-08-01,-0.1493645049752702
2012-08-02,-0.14131928834457824
2012-08-03,-0.1300638411344035
2012-08-06,-0.10097785087339697
2012-08-07,-0.07494131484919075
2012-08-08,-0.07257356001891713
2012-08-09,-0.07253528536662426
2012-08-10,-0.07032646664976067
2012-08-13,-0.06531917821941853
2012-08-14,-0.05847773898710111
2012-08-15,-0.0370911710935732
2012-08-16,-0.058232728235637875
2012-08-17,-0.05781324818145924
2012-08-20,-0.05641510188721021
2012-08-21,-0.01918673161194466
2012-08-22,-0.028753338520735257
2012-08-23,-0.02003571427539077
2012-08-24,1.0405291988456386e-05
2012-08-27,0.06032751340653693
2012-08-28,0.07405536763995425
2012-08-29,0.12489412182882785
2012-08-30,0.09105845353796473
2012-08-31,0.09483480783407057
2012-09-04,0.09271701817358646
2012-09-05,0.08353831192725575
2012-09-06,0.09079331709167533
2012-09-07,0.08848906457654881
2012-09-10,0.08501070072766054
2012-09-11,0.09460683792508062
2012-09-12,0.10951765829065742
2012-09-13,0.09705026804152107
2012-09-14,0.08561693817841508
2012-09-17,0.10486898715953945
2012-09-18,0.1118346840530816
2012-09-19,0.1363234692182142
2012-09-20,0.14031957269124384
2012-09-21,0.11333697179529231
2012-09-24,0.1035766546768248
2012-09-25,0.05954050466808898
2012-09-26,0.05080936825343042
2012-09-27,0.030439612104007814
2012-09-28,0.03752419100337777
2012-10-01,0.015231384305864877
2012-10-02,0.04825882571197344
2012-10-03,0.0377012291144247
2012-10-04,0.017100206690105303
2012-10-05,0.007661790251122006
2012-10-08,0.04396046218710552
2012-10-09,0.029127344033485564
2012-10-10,0.002424752338029217
2012-10-11,-0.00970799710962123
2012-10-12,0.009559851146566168
2012-10-15,0.04922025311559525
2012-10-16,0.05871460434339541
2012-10-17,0.054125627346122016
2012-10-18,0.3796774123833438
2012-10-19,0.3882610790018048
2012-10-22,0.31344446549353877
2012-10-23,0.31557682147265576
2012-10-24,0.31867251074213765
2012-10-25,0.32857314783239455
2012-10-26,0.3579561766291926
2012-10-31,0.31706385906343043
2012-11-01,0.27686873162238784
2012-11-02,0.24176096896292687
2012-11-05,0.274935837589019
2012-11-06,0.2874247517806109
2012-11-07,0.2484626741424393
2012-11-08,0.27875226266999414
2012-11-09,0.26710543572531253
2012-11-12,0.2070509729757528
2012-11-13,0.13265661528450112
2012-11-14,0.14068684723159844
2012-11-15,0.14710470792965788
2012-11-16,0.15194690022492974
2012-11-19,0.16009148578864446
2012-11-20,0.17763514802870514
2012-11-21,0.17638609075934755
2012-11-23,0.15311952029951487
2012-11-26,0.13955787889803514
2012-11-27,0.11963578625143215
2012-11-28,0.12700393181967895
2012-11-29,0.09303356424767624
